round,lr,n_params,sparsity,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,loss_client_mean,loss_client_std,loss_client_min,loss_client_max,gnorm_client_mean,gnorm_client_std,gnorm_client_min,gnorm_client_max,sec_client_mean,steps,applied,skipped,model_mib,comm_mib,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
21,0.000645841155382361,35891,0.7,0.6894034508518129,0.713070218999408,0.6894034508518129,0.7555795555311373,0.7527733024934966,0.6894034508518129,0.6894034508518128,0.7110386564507458,0.6894034508518129,0.6806921449338845,0.08136120205353406,0.028599346669109318,0.02290176683002048,0.1889779573547811,1.268219284918404,0.31764442250732244,0.5009513963455272,2.267485900729676,9.517346691109998,168200,167993,207,0.14063262939453125,28.12652587890625,475.93044683300104,4.450841816998945,6.743468761444092,6.731865882873535,compiled,480.40787315300076
22,0.0006151478623083757,35891,0.7,0.6928448428788117,0.7180158768917709,0.6928448428788117,0.7586255798508126,0.7545881390976932,0.6928448428788117,0.6928448428788117,0.7156990854168962,0.6928448428788117,0.6862317824839606,0.08030542092827457,0.02835171298507251,0.022287942027300812,0.18907899518053856,1.2816484104375467,0.3200292054637345,0.509674554375864,2.296811350118574,9.523177120720028,168200,167994,206,0.14063262939453125,28.12652587890625,476.26698111800033,4.4456749290002335,6.743468761444092,6.731865882873535,compiled,480.7395686259988
23,0.0005840019480415229,35891,0.7,0.6908309678448127,0.7122730421585479,0.6908309678448127,0.7560737234717766,0.7579912761030955,0.6908309678448127,0.6908309678448127,0.7141556472730394,0.6908309678448127,0.6812559795363508,0.07963359090283725,0.028261140051798514,0.02182879712846544,0.18703846365322827,1.2913737735208761,0.3261722132828609,0.5165115043073657,2.3353002541214045,9.502533218000007,168200,167978,222,0.14063262939453125,28.12652587890625,475.1927819320008,4.4470644909997645,6.743468761444092,6.731865882873535,compiled,479.6684998569999
24,0.0005525313978243026,35891,0.7,0.690047050818843,0.7137041955590306,0.690047050818843,0.7557865549906194,0.7569302923646317,0.690047050818843,0.6900470508188429,0.7140247025461128,0.690047050818843,0.6805554937714654,0.07907541271599657,0.0283985750073884,0.021626225224247685,0.1894917196632889,1.309052376841259,0.3307048477478225,0.5266094478950681,2.3792148580761,9.563213644649931,168200,167978,222,0.14063262939453125,28.12652587890625,479.1737094839991,4.503526206999595,6.743468761444092,6.731865882873535,compiled,483.7046439739988
25,0.0005208655308979695,35891,0.7,0.6910577053440263,0.7150263042220504,0.6910577053440263,0.7561453251479682,0.7569396344869448,0.6910577053440263,0.6910577053440263,0.7144222296184484,0.6910577053440263,0.6817723797392785,0.07848162857322613,0.028116354560957266,0.02159954862233218,0.18589581254059062,1.3300814679946837,0.339010564751853,0.5387705822503209,2.4152203772062193,9.627546600770039,168200,167971,229,0.14063262939453125,28.12652587890625,482.4818907159988,4.458288755000467,6.743468761444092,6.731865882873535,compiled,486.96645543999875
26,0.0004891344691020307,35891,0.7,0.6897370523363116,0.7136546588412448,0.6897370523363116,0.7551024017116125,0.7569832315499645,0.6897370523363116,0.6897370523363116,0.7130335162126333,0.6897370523363116,0.6793321544500143,0.07841973165693691,0.02837100490927557,0.021327733993530273,0.18857072995955096,1.3548153138848733,0.34610099360563407,0.5532909230598341,2.4860564924074358,9.863826620560067,168200,167970,230,0.14063262939453125,28.12652587890625,493.8780007869991,4.371476345999326,6.743468761444092,6.731865882873535,compiled,498.2786139740001
27,0.00045746860217569754,35891,0.7,0.6906926022151696,0.715975022357487,0.6906926022151696,0.7557692632682775,0.7547242929985167,0.6906926022151696,0.6906926022151696,0.7124834141774492,0.6906926022151696,0.6805004201874416,0.0781151490745435,0.028424801803675563,0.021049570154260705,0.1893312227769756,1.3817768865466564,0.3534650972186183,0.5713466037369226,2.5287213366355568,9.86158356674996,168200,167964,236,0.14063262939453125,28.12652587890625,493.7583801870005,4.424586678000196,6.743468761444092,6.731865882873535,compiled,498.21273689900045
28,0.0004259980519584773,35891,0.7,0.6927433685553931,0.7128561582697143,0.6927433685553931,0.7551808516679712,0.7595247435721233,0.6927433685553931,0.692743368555393,0.7148748222851392,0.6927433685553931,0.6823592543330682,0.07823868913942766,0.02858971896266714,0.021329096848474338,0.18937935239682144,1.4093432657579796,0.36082725960256956,0.5859666676694559,2.6123339724219705,9.900987822790066,168200,167959,241,0.14063262939453125,28.12652587890625,495.71566301500025,4.452418860999387,6.743468761444092,6.731865882873535,compiled,500.20035108900083
29,0.00039485213769162444,35891,0.7,0.6926906799643874,0.7143218934697961,0.6926906799643874,0.7544847548891751,0.7575298664527744,0.6926906799643874,0.6926906799643874,0.7141047877337783,0.6926906799643874,0.6826271731199676,0.07853985960592604,0.028897381715984525,0.02132272761717055,0.19046097081906938,1.444867207947786,0.37112448550108146,0.6034039682686612,2.6232868320647187,9.869161747399904,168200,167951,249,0.14063262939453125,28.12652587890625,494.17776978800066,4.448314535000463,6.743468761444092,6.731865882873535,compiled,498.65444515200033
30,0.00036415884461763896,35891,0.7,0.6921742016772442,0.7134452063681163,0.6921742016772442,0.7551872957592773,0.7600520776168367,0.6921742016772442,0.6921742016772441,0.7150686635771387,0.6921742016772442,0.6816212773039574,0.07902027729884306,0.029245142077164357,0.02111818172313549,0.19568190463753635,1.482322183827356,0.38288964341500736,0.613236321343316,2.7403652606716644,9.548425270989846,168200,167946,254,0.14063262939453125,28.12652587890625,478.0705175290004,4.440931155999351,6.743468761444092,6.731865882873535,compiled,482.5415116590011
