round,cid,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted
3,34,0.5791361728735902,0.6550179095693534,0.5791361728735902,0.7032470460792202,0.44529825486730823,0.5791361728735902,0.5791361728735902,0.399917436306274,0.5791361728735902,0.5763851358336156
3,35,0.5725221285112834,0.563121691220877,0.5725221285112834,0.6768628608873692,0.5562436728496901,0.5725221285112834,0.5725221285112834,0.49874363106044783,0.5725221285112834,0.5745398944651197
3,36,0.588958274074156,0.6496770300005653,0.588958274074156,0.738485496237635,0.5235300496242563,0.588958274074156,0.588958274074156,0.4933354191173146,0.588958274074156,0.6060969607796843
3,37,0.43075376372633045,0.5698174019034702,0.43075376372633045,0.6609387794766232,0.5251270283706707,0.43075376372633045,0.43075376372633045,0.4597930206518722,0.43075376372633045,0.40829049216875635
3,38,0.5879193702867755,0.6224014257132133,0.5879193702867755,0.6948505568614112,0.5644935211792135,0.5879193702867755,0.5879193702867755,0.5113233439379179,0.5879193702867755,0.6004702465737427
3,39,0.5213475678639738,0.5414910027440845,0.5213475678639738,0.6775570583625028,0.49025602523428063,0.5213475678639738,0.5213475678639738,0.4546346735123126,0.5213475678639738,0.5259722711490162
3,40,0.5381175007617544,0.5773163622199239,0.5381175007617544,0.6807367179918853,0.5922015710077249,0.5381175007617544,0.5381175007617544,0.5057670039788615,0.5381175007617544,0.5620769188285797
3,41,0.556940151429055,0.6000772112931837,0.556940151429055,0.6749515488317832,0.4724866072093602,0.556940151429055,0.5569401514290548,0.43208045696812447,0.556940151429055,0.5579430324566711
3,42,0.4955211445262919,0.5000295972872779,0.4955211445262919,0.6074377439513301,0.4720820607676938,0.4955211445262919,0.4955211445262919,0.40791338196467686,0.4955211445262919,0.5050225613310854
3,43,0.48656705766185504,0.6589472417245469,0.48656705766185504,0.6853494659718574,0.5871866368879496,0.48656705766185504,0.4865670576618551,0.5455725920581967,0.48656705766185504,0.49337291641268416
3,44,0.589361476536897,0.6489208327971241,0.589361476536897,0.7014074504457326,0.5454702239843465,0.589361476536897,0.5893614765368969,0.4975476834475476,0.589361476536897,0.5560590749346017
3,45,0.5591387617697903,0.6170963587088889,0.5591387617697903,0.6963349579527753,0.5082715780689062,0.5591387617697903,0.5591387617697903,0.4614951166364974,0.5591387617697903,0.5403760335245494
3,46,0.5050669790935945,0.533311807555799,0.5050669790935945,0.5406956779414276,0.5370499378687393,0.5050669790935945,0.5050669790935945,0.46711937446900315,0.5050669790935945,0.48510569811981397
